Price,Status,Area,Rate per sqft,Property Type,Locality,Builder Name,RERA Approval,BHK_Count,Socity,Company Name,Flat Type
60000000.0,Under Construction,4175,"14,371 ",4 BHK Apartment in Suncity Platinum Towers,Sector 28,Sharma Prop,Approved by RERA,4.0, Suncity Plat,Suncity,Apartment
76000000.0,Ready to move,6150,"12,357 ",5 BHK Villa in Vipul Tatvam Villas,Sector 48,Sharma Prop,Not approved by RERA,5.0, Vipul Tatvam Villas,Vipul,Villa
110000000.0,Ready to move,9500,"11,578 ",5 BHK Villa in SS Hibiscus New Villas,Sector 50,Sharma Prop,Not approved by RERA,5.0, SS Hibiscus New Villas,SS,Villa
60000000.0,Ready to move,5100,"11,764 ",4 BHK Villa in Tata Primanti,Sector 72,Sharma Prop,Not approved by RERA,4.0, Tata Primanti,Tata,Villa
32900000.0,Ready to move,4210,"7,814 ",4 BHK Apartment in Bestech Park View Grand Spa,Sector 81,Sharma Prop,Not approved by RERA,4.0, Bestech Park View Grand Spa,Bestech,Apartment
57500000.0,Ready to move,4215,"13,641 ",4 BHK Apartment in Belaireea,Golf Course Road,Sharma Prop,Not approved by RERA,4.0, Belaireea,Belaireea,Apartment
160000000.0,Ready to move,6000,"26,666 ",5 BHK Apartment in Magnoliaass,Golf Course Road,Sharma Prop,Not approved by RERA,5.0, Magnoliaass,Magnoliaass,Apartment
30800000.0,Ready to move,1990,"15,477 ",3 BHK Apartment in Project,Golf Course Road,Sharma Prop,Not approved by RERA,3.0, Project,Project,Apartment
71500000.0,Ready to move,8500,"8,411 ",5 BHK Penthouse in Bestech Park View Spa,Sector 47,Sharma Prop,Not approved by RERA,5.0, Bestech Park View Spa,Bestech,Penthouse
42500000.0,Ready to move,4518,"9,406 ",4 BHK Independent Floor in Sushant Lok floorsss,Sushant LOK I,home,Not approved by RERA,4.0, Sushant Lok floorsss,Sushant,Floor
33000000.0,Ready to move,4518,"7,304 ",5 BHK Independent Floor in Project,Golf Course Road,Property In Gurgaon,Not approved by RERA,5.0, Project,Project,Floor
51900000.00000001,Ready to move,5000,"10,380 ",4 BHK Apartment in Polo Suitesss,Golf Course Extension Road,properties for sale in Gurgaon,Not approved by RERA,4.0, Polo Suitesss,Polo,Apartment
95000000.0,Ready to move,5000,"19,000 ",4 BHK Villa in Palm springs villaa,Golf Course Road,Sharma Prop,Not approved by RERA,4.0, Palm spr,Palm,Villa
110000000.0,Ready to move,6000,"18,333 ",5 BHK Apartment in Emaar The Palm Springs,Sector 54,Sharma Prop,Not approved by RERA,5.0, Emaar The Palm Spr,Emaar,Apartment
23800000.0,Ready to move,2700,"8,851 ",4 BHK Independent Floor,DLF Phase 3,Sharma Prop,Not approved by RERA,4.0,Outside Socity,Outside,Plot
12500000.0,Ready to move,2700,"4,629 ",3 BHK Independent Floor in LUXURY floorsss,Sushant Lok Phase - 2,Sharma Prop,Not approved by RERA,3.0, LUXURY floorsss,LUXURY,Floor
9500000.0,Ready to move,2700,"3,518 ",3 BHK Independent Floor in Sushant lok floorsss,Sushant Lok Phase 3,Sharma Prop,Not approved by RERA,3.0, Sushant lok floorsss,Sushant,Floor
120000000.0,Ready to move,10000,"12,000 ",6 BHK Apartment in M3M Polo Suites,Sector 65,Sharma Prop,Not approved by RERA,6.0, M3M Polo Suites,M3M,Apartment
72900000.0,Ready to move,10000,"7,290 ",6 BHK Independent House in Villa and kothi,Sushant LOK I,Sharma Prop,Not approved by RERA,6.0, Villa and kothi,Villa,House
18100000.0,Ready to move,2452,"7,391 ",3 BHK Apartment in Ireo Victory Valley,Sector 67,Sharma Prop,Not approved by RERA,3.0, Ireo Victory Valley,Ireo,Apartment
18000000.0,Ready to move,2452,"7,340 ",3 BHK Apartment in Ireo Victory Valley,Sector 67,Sharma Prop,Not approved by RERA,3.0, Ireo Victory Valley,Ireo,Apartment
55000000.0,Ready to move,4752,"11,574 ",4 BHK Independent Floor in LUXURY floorsss,Sushant LOK I,Sharma Prop,Not approved by RERA,4.0, LUXURY floorsss,LUXURY,Floor
70000000.0,Ready to move,4518,"15,493 ",5 BHK Independent Floor in LUXURY floorsss,DLF City Phase 1,Sharma Prop,Not approved by RERA,5.0, LUXURY floorsss,LUXURY,Floor
40000000.0,Ready to move,3600,"11,111 ",4 BHK Independent Floor in LUXURY floorsss,DLF City Phase 1,Sharma Prop,Not approved by RERA,4.0, LUXURY floorsss,LUXURY,Floor
47100000.0,Ready to move,3858,"12,208 ",3 BHK Apartment in Pioneer Araya,Sector 62,Sharma Prop,Not approved by RERA,3.0, Pioneer Araya,Pioneer,Apartment
51500000.0,Ready to move,5000,"10,300 ",4 BHK Apartment in M3M Polo Suites,Sector 65,Sharma Prop,Not approved by RERA,4.0, M3M Polo Suites,M3M,Apartment
16500000.0,Ready to move,1935,"8,527 ",3 BHK Independent Floor in Sushant Lok floorsss,Sushant LOK I,Sharma Prop,Not approved by RERA,3.0, Sushant Lok floorsss,Sushant,Floor
33500000.0,Ready to move,4500,"7,444 ",5 BHK Independent Floor,Sushant Lok Phase - 2,Sharma Prop,Not approved by RERA,5.0,Outside Socity,Outside,Plot
160000000.0,Ready to move,5800,"27,586 ",4 BHK Apartment in  The Magnolias,Sector 42,Sharma Prop,Not approved by RERA,4.0,  The Magnolias,The,Apartment
510000000.0,Ready to move,11500,"44,347 ",7 BHK Apartment in DLF Camellias,Sector 42,home,Not approved by RERA,7.0, DLF Camellias,DLF,Apartment
47100000.0,Ready to move,3990,"11,804 ",4 BHK Apartment in DLF Pinnacle,Sector 43,Property In Gurgaon,Not approved by RERA,4.0, DLF P,DLF,Apartment
47000000.0,Under Construction,3600,"13,055 ",4 BHK Independent Floor in Dlf floorsss,DLF Phase 2,properties for sale in Gurgaon,Not approved by RERA,4.0, Dlf floorsss,Dlf,Floor
37500000.0,Under Construction,2700,"13,888 ",3 BHK Independent Floor,DLF Phase 2,Sharma Prop,Not approved by RERA,3.0,Outside Socity,Outside,Plot
60000000.0,Ready to move,4200,"14,285 ",4 BHK Apartment in Belairess golf course road,Golf Course Road,Sharma Prop,Not approved by RERA,4.0, Belairess golf course road,Belairess,Apartment
24500000.0,Ready to move,3240,"7,561 ",4 BHK Independent Floor in LUXURY floorsss,DLF Phase 4,Sharma Prop,Not approved by RERA,4.0, LUXURY floorsss,LUXURY,Floor
57000000.0,Under Construction,3300,"17,272 ",4 BHK Apartment in Silverglades Hightown Residences,Sector 28,Sharma Prop,Approved by RERA,4.0, Silverglades Hightown Residences,Silverglades,Apartment
90000000.0,Ready to move,8100,"11,111 ",5 BHK Apartment in Emaar Marbella,Sector 66,Sharma Prop,Not approved by RERA,5.0, Emaar Marbella,Emaar,Apartment
37500000.0,Under Construction,2700,"13,888 ",4 BHK Independent Floor in Dlf 2 floorsss,DLF Phase 2,Sharma Prop,Not approved by RERA,4.0, Dlf 2 floorsss,Dlf,Floor
57600000.0,Ready to move,4690,"12,281 ",4 BHK Apartment in Pioneer Araya,Sector 62,Sharma Prop,Not approved by RERA,4.0, Pioneer Araya,Pioneer,Apartment
40000000.0,Ready to move,3400,"11,764 ",3 BHK Apartment in Pioneer Araya,Sector 62,Sharma Prop,Not approved by RERA,3.0, Pioneer Araya,Pioneer,Apartment
41000000.0,Ready to move,3114,"13,166 ",4 BHK Independent Floor in Omaxe gurgaon The Nile,Sector 49,Sharma Prop,Not approved by RERA,4.0, Omaxe gurgaon The Nile,Omaxe,Floor
35000000.0,Ready to move,2700,"12,962 ",4 BHK Apartment in Ansal Sushant Lok I,Sector 43,Sharma Prop,Not approved by RERA,4.0, Ansal Sushant Lok I,Ansal,Apartment
89400000.0,New,6299,"14,201 ",Residential Plot in BPTP District 6 Block L,Sector 84,Sharma Prop,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
91600000.0,New,6454,"14,200 ",Residential Plot in BPTP District 6 Block L,Sector 84,Aarti Sharma,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
22900000.0,New,1614,"14,202 ",Residential Plot in BPTP District 6 Block L,Sector 84,Aarti Sharma,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
19100000.0,New,1350,"14,208 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
30400000.0,New,2141,"14,200 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
18900000.0,New,1332,"14,207 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
17800000.0,New,1259,"14,204 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
15000000.0,New,1062,"14,200 ",Residential Plot in BPTP District 6 Block L,Sector 84,home,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
18300000.0,New,1289,"14,208 ",Residential Plot in BPTP District 6 Block L,Sector 84,Property In Gurgaon,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
22700000.0,New,1601,"14,200 ",Residential Plot in BPTP District 6 Block L,Sector 84,properties for sale in Gurgaon,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
18800000.0,New,1328,"14,201 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
37400000.0,New,2638,"14,202 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
18400000.0,New,1297,"14,201 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
15200000.0,New,1070,"14,206 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
160100000.00000003,New,11282,"14,200 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
54800000.00000001,New,3859,"14,200 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
22300000.0,New,1575,"14,206 ",Residential Plot in BPTP District 6 Block L,Sector 84,Yuvraj Properties,Approved by RERA,6.0, BPTP District 6 Block L,BPTP,Plot
11299999.999999998,New,1197,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Yuvraj Properties,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
10600000.0,New,1125,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Yuvraj Properties,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
10200000.0,New,1152,"8,889 ",Residential Plot in Faith Ireo Savannah,Sector 35 Sohna,Yuvraj Properties,Approved by RERA,0.0, Faith Ireo Savannah,Faith,Plot
9233000.0,New,1013,"9,114 ",Residential Plot in JMS The Pearl,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
10400000.0,New,1149,"9,113 ",Residential Plot in JMS The Pearl,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
16100000.000000002,New,1233,"13,111 ",Residential Plot in ATS Bonheur Avenue,Sector 35,SHRI SAI REALTORS,Not approved by RERA,0.0, ATS Bonheur Avenue,ATS,Plot
19200000.0,New,1467,"13,110 ",Residential Plot in ATS Bonheur Avenue,Sector 35,SHRI SAI REALTORS,Not approved by RERA,0.0, ATS Bonheur Avenue,ATS,Plot
12200000.0,New,1345,"9,117 ",Residential Plot in JMS The Pearl,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
11800000.0,New,1298,"9,111 ",Residential Plot in JMS The Pearl,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
10200000.0,New,1089,"9,444 ",Residential Plot in JMS The Pride,Sector 95A,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pride,JMS,Plot
10700000.0,New,1179,"9,112 ",Residential Plot in JMS The Pearl,Sector 95,home,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
10500000.0,New,1162,"9,115 ",Residential Plot in JMS The Pearl,Sector 95,Property In Gurgaon,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
14200000.0,New,1350,"10,556 ",Residential Plot in JMS The Nation,Sector 95,properties for sale in Gurgaon,Approved by RERA,0.0, JMS The Nation,JMS,Plot
14400000.0,New,1582,"9,112 ",Residential Plot in JMS The Pearl,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
16900000.0,New,1602,"10,556 ",Residential Plot in JMS The Nation,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Nation,JMS,Plot
12000000.0,New,1319,"9,112 ",Residential Plot in JMS The Pearl,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Pearl,JMS,Plot
11399999.999999998,New,1080,"10,556 ",Residential Plot in JMS The Nation,Sector 95,SHRI SAI REALTORS,Approved by RERA,0.0, JMS The Nation,JMS,Plot
62500000.0,Ready to move,3500,"17,857 ",3 BHK Apartment in Ireo Victory Valley,Sector 67,SHRI SAI REALTORS,Not approved by RERA,3.0, Ireo Victory Valley,Ireo,Apartment
92000000.0,Ready to move,11500,"8,000 ",7 BHK Apartment in SS Hibiscus New Villas,Sector 50,SHRI SAI REALTORS,Not approved by RERA,7.0, SS Hibiscus New Villas,SS,Apartment
71500000.0,Ready to move,5761,"12,411 ",5 BHK Apartment in Pioneer Araya,Sector 62,SHRI SAI REALTORS,Not approved by RERA,5.0, Pioneer Araya,Pioneer,Apartment
40900000.0,Under Construction,3600,"11,388 ",4 BHK Independent Floor,DLF CITY PHASE 2,Sharma Prop,Not approved by RERA,4.0,Outside Socity,Outside,Plot
24800000.0,Ready to move,2500,"9,920 ",4 BHK Independent Floor,Suncity Sector 54,Sharma Prop,Not approved by RERA,4.0,Outside Socity,Outside,Plot
125000000.0,Ready to move,4690,"26,652 ",4 BHK Apartment in Pioneer Araya,Sector 62,Sharma Prop,Not approved by RERA,4.0, Pioneer Araya,Pioneer,Apartment
9800000.0,Ready to move,1330,"7,368 ",2 BHK Apartment in M3M Sierra 68,Sector 68,Sharma Prop,Not approved by RERA,2.0, M3M Sierra 68,M3M,Apartment
17000000.0,Ready to move,1950,"8,717 ",3 BHK Apartment in M3M Marina,Sector 68,Sharma Prop,Not approved by RERA,3.0, M3M Mar,M3M,Apartment
35000000.0,Ready to move,2282,"15,337 ",4 BHK Apartment in DLF Park Place,Sector 54,Sharma Prop,Not approved by RERA,4.0, DLF Park Place,DLF,Apartment
10000000.0,Ready to move,2430,"4,115 ",3 BHK Independent Floor,Palam Vihar Block J,Makaan search Realty,Not approved by RERA,3.0,Outside Socity,Outside,Plot
22000000.0,Ready to move,1845,"11,924 ",3 BHK Apartment in Avighna Real 476 Sector 46,Sector 46,Makaan search Realty,Not approved by RERA,3.0, Avighna Real 476 Sector 46,Avighna,Apartment
21200000.0,Ready to move,1611,"13,159 ",3 BHK Independent Floor in Anant Raj Estate,Sector 63A,WOW SPACES E COMMERCE PVT LTD,Not approved by RERA,3.0, Anant Raj Estate,Anant,Floor
20000000.0,Ready to move,1800,"11,111 ",3 BHK Independent Floor in Uppal Southend,Sector 49,Gurgaon properties,Not approved by RERA,3.0, Uppal Southend,Uppal,Floor
21200000.0,Ready to move,1611,"13,159 ",3 BHK Independent Floor in Anant Raj Estate,Sector 63A,home,Not approved by RERA,3.0, Anant Raj Estate,Anant,Floor
26000000.0,Ready to move,2100,"12,380 ",3 BHK Independent Floor in Unitech South City II,Sector 49,Property In Gurgaon,Not approved by RERA,3.0, Unitech South City II,Unitech,Floor
23000000.0,Ready to move,2200,"10,454 ",3 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,properties for sale in Gurgaon,Not approved by RERA,3.0, Reputed Builder Sushant Lok 3,Reputed,Floor
25000000.0,Ready to move,2200,"11,363 ",3 BHK Independent Floor in Aadhar WW 72 Malibu Town,Sector 47,Aarti Sharma,Not approved by RERA,3.0, Aadhar WW 72 Malibu Town,Aadhar,Floor
31000000.0,Ready to move,2700,"11,481 ",4 BHK Apartment in Ansal Sushant Lok 2,Sector 55,Aarti Sharma,Not approved by RERA,4.0, Ansal Sushant Lok 2,Ansal,Apartment
26000000.0,Ready to move,2200,"11,818 ",3 BHK Independent Floor in Omaxe Mayfield Garden,Sector 51,Aarti Sharma,Not approved by RERA,3.0, Omaxe Mayfield Garden,Omaxe,Floor
8900000.0,Under Construction,1389,"6,407 ",3 BHK Apartment in Hero Homes Gurgaon,Sector 104,Aarti Sharma,Approved by RERA,3.0, Hero Homes Gurgaon,Hero,Apartment
12600000.0,Resale,2025,"6,222 ",Residential Plot in BPTP Amstoria Lutyens Plots,Sector 102,Aarti Sharma,Not approved by RERA,0.0, BPTP Amstoria Lutyens Plots,BPTP,Plot
2387000.0,Under Construction,690,"3,459 ",2 BHK Apartment in Landmark The Homes 81,Sector 81,Aarti Sharma,Approved by RERA,2.0, Landmark The Homes 81,Landmark,Apartment
7900000.0,Under Construction,1751,"4,511 ",3 BHK Apartment in Eldeco Accolade,Sector 2 Sohna,IND Home,Approved by RERA,3.0, Eldeco Accolade,Eldeco,Apartment
8900000.0,Under Construction,1423,"6,254 ",3 BHK Apartment in M3M Low Rise Floors Sector 61,Sector 61,prop hunters,Approved by RERA,3.0, M3M Low Rise Floors Sector 61,M3M,Apartment
2267000.0,Under Construction,869,"2,608 ",2 BHK Apartment in Signature Global Global Aspire,Sector 95,Suman,Approved by RERA,2.0, Signature Global Global Aspire,Signature,Apartment
2412000.0,Under Construction,768,"3,140 ",2 BHK Apartment in Pyramid Pride,Sector 76,Suman,Approved by RERA,2.0, Pyramid Pride,Pyramid,Apartment
9653000.0,Under Construction,1751,"5,512 ",3 BHK Apartment in Eldeco Accolade,Sector 2 Sohna,Suman,Approved by RERA,3.0, Eldeco Accolade,Eldeco,Apartment
9758000.0,Under Construction,1751,"5,572 ",3 BHK Apartment in Eldeco Accolade,Sector 2 Sohna,Suman,Approved by RERA,3.0, Eldeco Accolade,Eldeco,Apartment
32000000.0,Ready to move,2800,"11,428 ",4 BHK Independent Floor in Uppal Southend,Sector 49,Suman,Not approved by RERA,4.0, Uppal Southend,Uppal,Floor
69500000.0,Ready to move,6300,"11,031 ",5 BHK Apartment in Suncity Township,Sector 54,Suman,Not approved by RERA,5.0, Suncity Township,Suncity,Apartment
14000000.0,Ready to move,2727,"5,133 ",4 BHK Apartment in DLF New Town Heights,Sector 90,Suman,Not approved by RERA,4.0, DLF New Town Heights,DLF,Apartment
10000000.0,Ready to move,2310,"4,329 ",3 BHK Independent Floor,Sector 23 Gurgaon,Aarti Sharma,Not approved by RERA,3.0,Outside Socity,Outside,Plot
11000000.0,Ready to move,2105,"5,225 ",3 BHK Independent Floor,Palam Vihar Pocket H,Aarti Sharma,Not approved by RERA,3.0,Outside Socity,Outside,Plot
32500000.0,Ready to move,1557,"20,873 ",4 BHK Independent House,Palam Vihar,home,Not approved by RERA,4.0,Outside Socity,Outside,Plot
18800000.0,Ready to move,1400,"13,428 ",2 BHK Apartment in Godrej Meridien,Sector 106,Property In Gurgaon,Not approved by RERA,2.0, Godrej Meridien,Godrej,Apartment
24000000.0,Under Construction,1350,"17,777 ",3 BHK Independent Floor in Laburnum Victory Floors By Laburnum Developers,Sector 63,properties for sale in Gurgaon,Approved by RERA,3.0, Laburnum Victory Floors By Laburnum Developers,Laburnum,Floor
31900000.0,Resale,2700,"11,814 ",Residential Plot,Sushant Lok Phase 3,jaglan,Not approved by RERA,0.0,Outside Socity,Outside,Plot
14500000.0,New,1539,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Makaan,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
14800000.0,New,1575,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Makaan,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
13500000.0,New,1440,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Sharma Prop,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
10600000.0,New,1125,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Aab Realty,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
13100000.0,New,1395,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Aab Realty,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
12200000.0,New,1296,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Aab Realty,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
11299999.999999998,New,1197,"9,444 ",Residential Plot in Goel and Sons Golden Park,Sector 4 Sohna,Aab Realty,Approved by RERA,0.0, Goel and Sons Golden Park,Goel,Plot
25500000.0,Ready to move,3600,"7,083 ",4 BHK Independent Floor in Central Park Clover Floors,Sector 33 Sohna,Aab Realty,Not approved by RERA,4.0, Central Park Clover Floors,Central,Floor
22000000.0,Ready to move,2250,"9,777 ",3 BHK Independent Floor in Adani Brahma Samsara Vilasa,Sector 63,Aab Realty,Not approved by RERA,3.0, Adani Brahma Samsara Vilasa,Adani,Floor
27000000.0,Ready to move,2500,"10,800 ",4 BHK Apartment in South City 2,Sector-50 Gurgaon,Aab Realty,Not approved by RERA,4.0, South City 2,South,Apartment
20500000.0,Ready to move,1600,"12,812 ",3 BHK Independent Floor in Anant Raj Estate,Sector 63A,Estate Plus,Not approved by RERA,3.0, Anant Raj Estate,Anant,Floor
